id,totalcost,airport,totalduration,flightid,flightcost,drivingcost,parkingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
940,259,DCA,524,RSETozIzLjLQdvO1tO9iRU00k,190.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,599,120,21
941,265,BWI,697,2ciqOzND4aTUuEtKvqnX8200y,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,686,120,67
942,265,BWI,908,2ciqOzND4aTUuEtKvqnX8201w,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,897,120,67
943,265,BWI,773,2ciqOzND4aTUuEtKvqnX8201A,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67
944,265,BWI,794,2ciqOzND4aTUuEtKvqnX8201J,228.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,778,120,67
945,265,BWI,794,2ciqOzND4aTUuEtKvqnX8201I,228.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,778,120,67
946,265,BWI,772,2ciqOzND4aTUuEtKvqnX8201G,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,761,120,67
947,265,BWI,967,2ciqOzND4aTUuEtKvqnX82027,228.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,942,120,72
948,265,BWI,614,2ciqOzND4aTUuEtKvqnX8200Y,228.60,1,36,2016-01-25T13:45,2016-01-25T17:01-05:00,598,120,68
949,265,BWI,840,2ciqOzND4aTUuEtKvqnX8201f,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,829,120,67
950,265,BWI,728,2ciqOzND4aTUuEtKvqnX8200z,228.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,712,120,67
951,265,BWI,816,2ciqOzND4aTUuEtKvqnX8201T,228.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,799,120,72
952,265,BWI,840,2ciqOzND4aTUuEtKvqnX8201g,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,829,120,67
953,265,BWI,891,2ciqOzND4aTUuEtKvqnX8201q,228.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,866,120,72
954,265,BWI,816,2ciqOzND4aTUuEtKvqnX8201S,228.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,799,120,72
955,265,BWI,773,2ciqOzND4aTUuEtKvqnX82019,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67
956,265,BWI,660,2ciqOzND4aTUuEtKvqnX8200o,228.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,644,120,67
957,265,BWI,839,2ciqOzND4aTUuEtKvqnX8201Y,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,819,120,67
958,265,BWI,773,2ciqOzND4aTUuEtKvqnX8201B,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67
959,265,BWI,772,2ciqOzND4aTUuEtKvqnX8201H,228.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,761,120,67
960,265,BWI,705,2ciqOzND4aTUuEtKvqnX8200x,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,685,120,67
961,265,BWI,705,2ciqOzND4aTUuEtKvqnX8200w,228.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,685,120,67
962,297,DCA,525,RSETozIzLjLQdvO1tO9iRU00L,228.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,600,120,21
963,266,BWI,845,2ciqOzND4aTUuEtKvqnX8201c,229.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,820,120,72
964,701,IAD,545,0FYkDuZ1Gh6TlvJMkNtn1907u,660.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,550,120,52
965,702,IAD,509,0FYkDuZ1Gh6TlvJMkNtn1906r,661.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,511,120,52
966,664,IAD,630,0FYkDuZ1Gh6TlvJMkNtn1906z,623.60,1,40,2016-01-25T06:30,2016-01-25T09:23-05:00,637,120,52
967,689,IAD,576,0FYkDuZ1Gh6TlvJMkNtn1907r,648.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,566,120,57
968,694,IAD,361,0FYkDuZ1Gh6TlvJMkNtn1900j,653.10,1,40,2016-01-25T17:15,2016-01-25T20:14-05:00,362,120,53
969,694,IAD,360,0FYkDuZ1Gh6TlvJMkNtn1900i,653.10,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,360,120,57
970,694,IAD,367,0FYkDuZ1Gh6TlvJMkNtn1900f,653.10,1,40,2016-01-25T14:00,2016-01-25T17:07-05:00,360,120,52
971,694,IAD,351,0FYkDuZ1Gh6TlvJMkNtn1900e,653.10,1,40,2016-01-25T12:45,2016-01-25T15:45-05:00,351,120,52
972,694,IAD,360,0FYkDuZ1Gh6TlvJMkNtn1900h,653.10,1,40,2016-01-25T06:15,2016-01-25T09:15-05:00,360,120,52
973,694,IAD,365,0FYkDuZ1Gh6TlvJMkNtn1900g,653.10,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,360,120,52
974,266,BWI,800,2ciqOzND4aTUuEtKvqnX8201M,229.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,784,120,72
975,266,BWI,875,2ciqOzND4aTUuEtKvqnX8201m,229.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,859,120,72
976,266,BWI,770,2ciqOzND4aTUuEtKvqnX82015,229.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,745,120,72
977,266,BWI,770,2ciqOzND4aTUuEtKvqnX8201C,229.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,753,120,72
978,266,BWI,845,2ciqOzND4aTUuEtKvqnX8201a,229.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,820,120,72
979,301,DCA,843,RSETozIzLjLQdvO1tO9iRU03K,232.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,924,120,21
980,303,DCA,632,RSETozIzLjLQdvO1tO9iRU04I,234.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,713,120,21
981,303,DCA,692,RSETozIzLjLQdvO1tO9iRU050,234.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,767,120,22
982,303,DCA,632,RSETozIzLjLQdvO1tO9iRU04E,234.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,707,120,21
983,303,DCA,632,RSETozIzLjLQdvO1tO9iRU04H,234.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,713,120,21
984,275,IAD,827,0FYkDuZ1Gh6TlvJMkNtn19056,234.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,827,120,57
985,276,BWI,825,2ciqOzND4aTUuEtKvqnX8201d,239.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,800,120,72
986,276,BWI,790,2ciqOzND4aTUuEtKvqnX8201V,239.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,779,120,67
987,276,BWI,855,2ciqOzND4aTUuEtKvqnX8201o,239.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,839,120,72
988,276,BWI,750,2ciqOzND4aTUuEtKvqnX8201F,239.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,733,120,72
989,276,BWI,825,2ciqOzND4aTUuEtKvqnX8201e,239.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,800,120,72
990,276,BWI,783,2ciqOzND4aTUuEtKvqnX8201R,239.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,767,120,67
991,276,BWI,750,2ciqOzND4aTUuEtKvqnX8201E,239.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,733,120,72
992,276,BWI,855,2ciqOzND4aTUuEtKvqnX8201p,239.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,839,120,72
993,276,BWI,828,2ciqOzND4aTUuEtKvqnX8201i,239.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,808,120,67
994,276,BWI,776,2ciqOzND4aTUuEtKvqnX8201N,239.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,760,120,72
995,276,BWI,671,2ciqOzND4aTUuEtKvqnX8200v,239.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,654,120,72
996,294,IAD,696,0FYkDuZ1Gh6TlvJMkNtn1901j,253.60,1,40,2016-01-25T09:45,2016-01-25T12:46-05:00,695,120,57
997,324,IAD,726,0FYkDuZ1Gh6TlvJMkNtn1902e,283.60,1,40,2016-01-25T09:15,2016-01-25T12:16-05:00,725,120,57
998,323,BWI,740,2ciqOzND4aTUuEtKvqnX8201s,286.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,728,120,72
999,323,BWI,665,2ciqOzND4aTUuEtKvqnX8201P,286.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,653,120,72
1000,327,IAD,539,0FYkDuZ1Gh6TlvJMkNtn1900D,286.60,1,40,2016-01-25T15:00,2016-01-25T18:05-05:00,534,120,53
1001,327,IAD,667,0FYkDuZ1Gh6TlvJMkNtn19017,286.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,667,120,57
1002,327,IAD,533,0FYkDuZ1Gh6TlvJMkNtn1900B,286.60,1,40,2016-01-25T14:00,2016-01-25T17:05-05:00,528,120,52
1003,327,IAD,599,0FYkDuZ1Gh6TlvJMkNtn1900k,286.60,1,40,2016-01-25T14:00,2016-01-25T17:05-05:00,594,120,52
1004,329,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1903M,288.60,1,40,2016-01-25T05:45,2016-01-25T08:47-05:00,784,120,52
1005,329,IAD,801,0FYkDuZ1Gh6TlvJMkNtn1903V,288.60,1,40,2016-01-25T05:30,2016-01-25T08:36-05:00,795,120,52
1006,329,IAD,672,0FYkDuZ1Gh6TlvJMkNtn1902H,288.60,1,40,2016-01-25T05:30,2016-01-25T08:36-05:00,666,120,52
1007,329,IAD,728,0FYkDuZ1Gh6TlvJMkNtn1902j,288.60,1,40,2016-01-25T05:30,2016-01-25T08:36-05:00,722,120,52
1008,329,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1903L,288.60,1,40,2016-01-25T05:45,2016-01-25T08:47-05:00,784,120,52
1009,329,IAD,823,0FYkDuZ1Gh6TlvJMkNtn1903h,288.60,1,40,2016-01-25T05:30,2016-01-25T08:36-05:00,817,120,52
1010,326,BWI,807,2ciqOzND4aTUuEtKvqnX82023,289.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,782,120,72
1011,326,BWI,813,2ciqOzND4aTUuEtKvqnX82024,289.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,793,120,67
1012,326,BWI,978,2ciqOzND4aTUuEtKvqnX8202W,289.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,953,120,72
1013,326,BWI,975,2ciqOzND4aTUuEtKvqnX8202Z,289.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,963,120,72
1014,326,BWI,630,2ciqOzND4aTUuEtKvqnX8200h,289.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,614,120,72
1015,326,BWI,936,2ciqOzND4aTUuEtKvqnX8202O,289.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,911,120,72
1016,326,BWI,813,2ciqOzND4aTUuEtKvqnX82025,289.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,793,120,67
1017,358,DCA,461,RSETozIzLjLQdvO1tO9iRU00O,289.60,1,68,2016-01-25T15:15,2016-01-25T17:00-05:00,536,120,21
1018,368,DCA,420,RSETozIzLjLQdvO1tO9iRU00e,299.60,1,68,2016-01-25T15:00,2016-01-25T16:43-05:00,497,120,22
1019,368,DCA,540,RSETozIzLjLQdvO1tO9iRU01E,299.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,615,120,21
1020,354,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1903z,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,786,120,52
1021,354,IAD,638,0FYkDuZ1Gh6TlvJMkNtn1902T,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,638,120,52
1022,354,IAD,745,0FYkDuZ1Gh6TlvJMkNtn1905l,313.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,740,120,54
1023,354,IAD,828,0FYkDuZ1Gh6TlvJMkNtn1904N,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,828,120,52
1024,354,IAD,808,0FYkDuZ1Gh6TlvJMkNtn1904C,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,808,120,52
1025,354,IAD,657,0FYkDuZ1Gh6TlvJMkNtn1902h,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,657,120,52
1026,354,IAD,757,0FYkDuZ1Gh6TlvJMkNtn1903i,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,757,120,52
1027,354,IAD,713,0FYkDuZ1Gh6TlvJMkNtn1903D,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,713,120,52
1028,354,IAD,554,0FYkDuZ1Gh6TlvJMkNtn1901i,313.60,1,40,2016-01-25T05:30,2016-01-25T08:36-05:00,548,120,52
1029,354,IAD,687,0FYkDuZ1Gh6TlvJMkNtn1902x,313.60,1,40,2016-01-25T05:45,2016-01-25T08:45-05:00,687,120,52
1030,354,IAD,810,0FYkDuZ1Gh6TlvJMkNtn1906K,313.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,805,120,54
1031,383,DCA,675,RSETozIzLjLQdvO1tO9iRU03a,314.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,750,120,21
1032,383,DCA,693,RSETozIzLjLQdvO1tO9iRU03v,314.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,768,120,21
1033,383,DCA,687,RSETozIzLjLQdvO1tO9iRU03t,314.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,762,120,21
1034,383,DCA,803,RSETozIzLjLQdvO1tO9iRU05A,314.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,878,120,21
1035,383,DCA,648,RSETozIzLjLQdvO1tO9iRU03I,314.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,723,120,21
1036,383,DCA,747,RSETozIzLjLQdvO1tO9iRU04e,314.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,822,120,21
1037,383,DCA,575,RSETozIzLjLQdvO1tO9iRU02V,314.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,650,120,21
1038,383,DCA,573,RSETozIzLjLQdvO1tO9iRU02U,314.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,648,120,21
1039,383,DCA,635,RSETozIzLjLQdvO1tO9iRU033,314.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,710,120,21
1040,383,DCA,743,RSETozIzLjLQdvO1tO9iRU04S,314.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,818,120,21
1041,383,DCA,753,RSETozIzLjLQdvO1tO9iRU04k,314.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,828,120,21
1042,383,DCA,750,RSETozIzLjLQdvO1tO9iRU04g,314.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,825,120,21
1043,383,DCA,795,RSETozIzLjLQdvO1tO9iRU054,314.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,870,120,21
1044,383,DCA,670,RSETozIzLjLQdvO1tO9iRU03T,314.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,745,120,26
1045,399,DCA,596,RSETozIzLjLQdvO1tO9iRU06I,330.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,671,120,21
1046,399,DCA,656,RSETozIzLjLQdvO1tO9iRU06i,330.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,731,120,22
1047,399,DCA,716,RSETozIzLjLQdvO1tO9iRU076,330.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,791,120,21
1048,400,DCA,715,RSETozIzLjLQdvO1tO9iRU077,331.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,790,120,26
1049,425,DCA,498,RSETozIzLjLQdvO1tO9iRU05w,356.60,1,68,2016-01-25T12:45,2016-01-25T14:30-05:00,573,120,22
1050,425,DCA,738,RSETozIzLjLQdvO1tO9iRU07S,356.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,813,120,21
1051,425,DCA,783,RSETozIzLjLQdvO1tO9iRU07d,356.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,858,120,21
1052,425,DCA,603,RSETozIzLjLQdvO1tO9iRU06m,356.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,678,120,21
1053,425,DCA,663,RSETozIzLjLQdvO1tO9iRU07A,356.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,738,120,21
1054,425,DCA,708,RSETozIzLjLQdvO1tO9iRU07I,356.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,783,120,26
1055,425,DCA,648,RSETozIzLjLQdvO1tO9iRU070,356.60,1,68,2016-01-25T10:15,2016-01-25T12:05-05:00,718,120,21
1056,397,IAD,678,0FYkDuZ1Gh6TlvJMkNtn1906C,356.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,678,120,57
1057,397,IAD,828,0FYkDuZ1Gh6TlvJMkNtn1906x,356.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,828,120,52
1058,397,BWI,725,2ciqOzND4aTUuEtKvqnX8202L,360.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,709,120,72
1059,397,BWI,948,2ciqOzND4aTUuEtKvqnX82036,360.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,937,120,67
1060,397,BWI,768,2ciqOzND4aTUuEtKvqnX8202R,360.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,752,120,67
1061,397,BWI,966,2ciqOzND4aTUuEtKvqnX82038,360.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,950,120,72
1062,406,BWI,745,2ciqOzND4aTUuEtKvqnX8203Q,369.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,725,120,67
1063,414,BWI,498,2ciqOzND4aTUuEtKvqnX8202D,377.60,1,36,2016-01-25T12:45,2016-01-25T15:55-05:00,488,120,67
1064,446,DCA,682,RSETozIzLjLQdvO1tO9iRU05V,377.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,757,120,26
1065,446,DCA,659,RSETozIzLjLQdvO1tO9iRU05M,377.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,740,120,21
1066,446,DCA,750,RSETozIzLjLQdvO1tO9iRU065,377.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,825,120,26
1067,446,DCA,666,RSETozIzLjLQdvO1tO9iRU05Q,377.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,747,120,21
1068,446,DCA,771,RSETozIzLjLQdvO1tO9iRU06G,377.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,846,120,21
1069,446,DCA,593,RSETozIzLjLQdvO1tO9iRU04j,377.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,674,120,21
1070,446,DCA,659,RSETozIzLjLQdvO1tO9iRU05K,377.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,740,120,21
1071,446,DCA,682,RSETozIzLjLQdvO1tO9iRU05W,377.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,757,120,26
1072,450,DCA,764,RSETozIzLjLQdvO1tO9iRU07n,381.60,1,68,2016-01-25T05:00,2016-01-25T06:50-05:00,834,120,21
1073,422,IAD,668,0FYkDuZ1Gh6TlvJMkNtn1902t,381.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,668,120,52
1074,422,BWI,800,2ciqOzND4aTUuEtKvqnX8203k,385.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,784,120,72
1075,422,BWI,758,2ciqOzND4aTUuEtKvqnX8202g,385.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,746,120,72
1076,422,BWI,873,2ciqOzND4aTUuEtKvqnX82032,385.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,861,120,72
1077,422,BWI,975,2ciqOzND4aTUuEtKvqnX8203N,385.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,963,120,72
1078,422,BWI,831,2ciqOzND4aTUuEtKvqnX8202u,385.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,819,120,72
1079,487,DCA,787,RSETozIzLjLQdvO1tO9iRU074,418.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,862,120,21
1080,487,DCA,727,RSETozIzLjLQdvO1tO9iRU06f,418.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,802,120,21
1081,487,DCA,667,RSETozIzLjLQdvO1tO9iRU06D,418.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,742,120,21
1082,459,IAD,832,0FYkDuZ1Gh6TlvJMkNtn1906I,418.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,834,120,52
1083,459,IAD,817,0FYkDuZ1Gh6TlvJMkNtn1906D,418.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,822,120,52
1084,459,IAD,712,0FYkDuZ1Gh6TlvJMkNtn1905O,418.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,712,120,52
1085,460,BWI,837,2ciqOzND4aTUuEtKvqnX8203A,423.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,812,120,72
1086,460,BWI,788,2ciqOzND4aTUuEtKvqnX8202y,423.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,763,120,72
1087,483,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1907q,442.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,761,120,57
1088,483,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1907p,442.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,761,120,57
1089,570,DCA,606,RSETozIzLjLQdvO1tO9iRU07C,501.60,1,68,2016-01-25T08:45,2016-01-25T10:29-05:00,682,120,21
1090,571,IAD,816,0FYkDuZ1Gh6TlvJMkNtn1907g,530.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,816,120,52
1091,585,IAD,840,0FYkDuZ1Gh6TlvJMkNtn19081,544.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,840,120,54
1092,585,IAD,761,0FYkDuZ1Gh6TlvJMkNtn1907X,544.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,761,120,54
1093,585,IAD,840,0FYkDuZ1Gh6TlvJMkNtn19082,544.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,840,120,54
1094,598,IAD,685,0FYkDuZ1Gh6TlvJMkNtn1907E,557.60,1,40,2016-01-25T09:30,2016-01-25T12:37-05:00,678,120,57
1095,685,IAD,639,0FYkDuZ1Gh6TlvJMkNtn1907K,644.60,1,40,2016-01-25T05:15,2016-01-25T08:12-05:00,642,120,52
1096,221,IAD,350,0FYkDuZ1Gh6TlvJMkNtn19002,180.10,1,40,2016-01-25T06:00,2016-01-25T09:00-05:00,350,120,52
1097,261,DCA,620,RSETozIzLjLQdvO1tO9iRU00M,192.60,1,68,2016-01-25T09:30,2016-01-25T11:20-05:00,690,120,26
1098,279,DCA,418,RSETozIzLjLQdvO1tO9iRU00C,210.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,493,120,21
1099,279,DCA,531,RSETozIzLjLQdvO1tO9iRU00u,210.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,606,120,21
1100,279,DCA,553,RSETozIzLjLQdvO1tO9iRU00w,210.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,628,120,21
1101,279,DCA,555,RSETozIzLjLQdvO1tO9iRU00p,210.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,630,120,21
1102,279,DCA,478,RSETozIzLjLQdvO1tO9iRU00s,210.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,553,120,21
1103,279,DCA,471,RSETozIzLjLQdvO1tO9iRU00c,210.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,546,120,21
1104,279,DCA,481,RSETozIzLjLQdvO1tO9iRU00n,210.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,556,120,21
1105,279,DCA,524,RSETozIzLjLQdvO1tO9iRU00t,210.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,599,120,21
1106,279,DCA,421,RSETozIzLjLQdvO1tO9iRU00D,210.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,496,120,21
1107,279,DCA,411,RSETozIzLjLQdvO1tO9iRU009,210.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,486,120,22
1108,279,DCA,390,RSETozIzLjLQdvO1tO9iRU006,210.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,465,120,21
1109,279,DCA,450,RSETozIzLjLQdvO1tO9iRU00G,210.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,525,120,21
1110,279,DCA,569,RSETozIzLjLQdvO1tO9iRU00x,210.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,644,120,21
1111,279,DCA,495,RSETozIzLjLQdvO1tO9iRU00o,210.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,570,120,21
1112,283,DCA,775,RSETozIzLjLQdvO1tO9iRU02B,214.60,1,68,2016-01-25T06:15,2016-01-25T07:57-05:00,853,120,21
1113,283,DCA,626,RSETozIzLjLQdvO1tO9iRU01P,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,701,120,21
1114,283,DCA,581,RSETozIzLjLQdvO1tO9iRU01C,214.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,656,120,21
1115,283,DCA,705,RSETozIzLjLQdvO1tO9iRU01r,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,780,120,21
1116,283,DCA,765,RSETozIzLjLQdvO1tO9iRU028,214.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,840,120,21
1117,283,DCA,600,RSETozIzLjLQdvO1tO9iRU01K,214.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,681,120,21
1118,283,DCA,775,RSETozIzLjLQdvO1tO9iRU02A,214.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,850,120,21
1119,283,DCA,700,RSETozIzLjLQdvO1tO9iRU01n,214.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,775,120,26
1120,283,DCA,645,RSETozIzLjLQdvO1tO9iRU01V,214.60,1,68,2016-01-25T06:15,2016-01-25T07:57-05:00,723,120,21
1121,283,DCA,660,RSETozIzLjLQdvO1tO9iRU01d,214.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,735,120,21
1122,283,DCA,686,RSETozIzLjLQdvO1tO9iRU01i,214.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,761,120,21
1123,283,DCA,708,RSETozIzLjLQdvO1tO9iRU01t,214.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,783,120,22
1124,283,DCA,626,RSETozIzLjLQdvO1tO9iRU010,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,701,120,21
1125,283,DCA,835,RSETozIzLjLQdvO1tO9iRU02f,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,910,120,21
1126,283,DCA,521,RSETozIzLjLQdvO1tO9iRU011,214.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,596,120,21
