id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration,airline,costperhour
806,351.71,874,IAD,0FYkDuZ1Gh6TlvJMkNtn19032,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:18-05:00,702,120,52,UA,25.1221428571428571
807,351.71,872,IAD,0FYkDuZ1Gh6TlvJMkNtn1902z,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,700,120,52,UA,25.1221428571428571
808,351.71,854,IAD,0FYkDuZ1Gh6TlvJMkNtn1902q,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,682,120,52,UA,25.1221428571428571
809,351.71,983,IAD,0FYkDuZ1Gh6TlvJMkNtn19044,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,811,120,52,UA,21.9818750000000000
810,351.71,910,IAD,0FYkDuZ1Gh6TlvJMkNtn1903R,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,738,120,52,UA,23.4473333333333333
811,351.71,985,IAD,0FYkDuZ1Gh6TlvJMkNtn19046,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:18-05:00,813,120,52,UA,21.9818750000000000
812,351.71,932,IAD,0FYkDuZ1Gh6TlvJMkNtn1903d,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:18-05:00,760,120,52,UA,23.4473333333333333
813,351.71,932,IAD,0FYkDuZ1Gh6TlvJMkNtn1903b,309.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:18-05:00,760,120,52,UA,23.4473333333333333
814,665.71,757,IAD,0FYkDuZ1Gh6TlvJMkNtn1906h,623.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,580,120,57,UA,55.4758333333333333
815,665.71,638,IAD,0FYkDuZ1Gh6TlvJMkNtn19062,623.60,40.00,2.11,2016-01-25T13:15,2016-01-25T16:10-05:00,465,120,53,UA,66.5710000000000000
816,665.71,809,IAD,0FYkDuZ1Gh6TlvJMkNtn1906z,623.60,40.00,2.11,2016-01-25T06:30,2016-01-25T09:23-05:00,637,120,52,UA,51.2084615384615385
817,244.01,646,DCA,RSETozIzLjLQdvO1tO9iRU005,175.60,68.00,0.41,2016-01-25T09:30,2016-01-25T11:20-05:00,545,75,26,VX,24.4010000000000000
818,244.01,611,DCA,RSETozIzLjLQdvO1tO9iRU002,175.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,515,75,21,VX,24.4010000000000000
819,248.51,470,DCA,RSETozIzLjLQdvO1tO9iRU001,180.10,68.00,0.41,2016-01-25T07:30,2016-01-25T09:15-05:00,374,75,21,AS,35.5014285714285714
820,261.01,726,DCA,RSETozIzLjLQdvO1tO9iRU00I,192.60,68.00,0.41,2016-01-25T09:30,2016-01-25T11:20-05:00,625,75,26,VX,21.7508333333333333
821,261.01,791,DCA,RSETozIzLjLQdvO1tO9iRU00M,192.60,68.00,0.41,2016-01-25T09:30,2016-01-25T11:20-05:00,690,75,26,VX,20.0776923076923077
822,269.01,604,DCA,RSETozIzLjLQdvO1tO9iRU008,200.60,68.00,0.41,2016-01-25T15:15,2016-01-25T17:00-05:00,508,75,21,F9,26.9010000000000000
823,274.01,735,DCA,RSETozIzLjLQdvO1tO9iRU00J,205.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,639,75,21,B6,22.8341666666666667
824,274.01,800,DCA,RSETozIzLjLQdvO1tO9iRU00N,205.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,703,75,22,B6,21.0776923076923077
825,278.01,591,DCA,RSETozIzLjLQdvO1tO9iRU00B,209.60,68.00,0.41,2016-01-25T15:15,2016-01-25T17:00-05:00,495,75,21,VX,30.8900000000000000
826,279.01,635,DCA,RSETozIzLjLQdvO1tO9iRU00j,210.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,539,75,21,UA,27.9010000000000000
827,279.01,575,DCA,RSETozIzLjLQdvO1tO9iRU007,210.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,479,75,21,UA,31.0011111111111111
828,279.01,589,DCA,RSETozIzLjLQdvO1tO9iRU00C,210.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,493,75,21,UA,31.0011111111111111
829,279.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00u,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,606,75,21,UA,25.3645454545454545
830,279.01,724,DCA,RSETozIzLjLQdvO1tO9iRU00w,210.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,628,75,21,UA,23.2508333333333333
831,279.01,726,DCA,RSETozIzLjLQdvO1tO9iRU00p,210.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,630,75,21,UA,23.2508333333333333
832,279.01,649,DCA,RSETozIzLjLQdvO1tO9iRU00s,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,553,75,21,UA,27.9010000000000000
833,283.01,661,DCA,RSETozIzLjLQdvO1tO9iRU00y,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,565,75,21,UA,25.7281818181818182
834,283.01,752,DCA,RSETozIzLjLQdvO1tO9iRU01B,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,656,75,21,UA,23.5841666666666667
835,283.01,796,DCA,RSETozIzLjLQdvO1tO9iRU01M,214.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,700,75,21,UA,21.7700000000000000
836,283.01,777,DCA,RSETozIzLjLQdvO1tO9iRU01J,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,681,75,21,UA,23.5841666666666667
837,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01q,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,20.2150000000000000
838,283.01,721,DCA,RSETozIzLjLQdvO1tO9iRU016,214.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,625,75,21,UA,23.5841666666666667
839,283.01,766,DCA,RSETozIzLjLQdvO1tO9iRU01F,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,670,75,21,UA,23.5841666666666667
840,283.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01R,214.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,710,75,21,UA,21.7700000000000000
841,283.01,740,DCA,RSETozIzLjLQdvO1tO9iRU019,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,644,75,21,UA,23.5841666666666667
842,283.01,907,DCA,RSETozIzLjLQdvO1tO9iRU01x,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,811,75,21,UA,18.8673333333333333
843,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01p,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,20.2150000000000000
844,283.01,841,DCA,RSETozIzLjLQdvO1tO9iRU01f,214.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,745,75,21,UA,20.2150000000000000
845,283.01,901,DCA,RSETozIzLjLQdvO1tO9iRU01v,214.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,805,75,21,UA,18.8673333333333333
846,283.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01Q,214.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,710,75,21,UA,21.7700000000000000
847,283.01,771,DCA,RSETozIzLjLQdvO1tO9iRU01G,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,675,75,21,UA,23.5841666666666667
848,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01W,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,723,75,21,UA,21.7700000000000000
849,283.01,949,DCA,RSETozIzLjLQdvO1tO9iRU02B,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,853,75,21,UA,18.8673333333333333
850,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU01P,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA,21.7700000000000000
851,301.01,884,DCA,RSETozIzLjLQdvO1tO9iRU024,232.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26,UA,21.5007142857142857
852,303.01,923,DCA,RSETozIzLjLQdvO1tO9iRU05b,234.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,827,75,21,UA,20.2006666666666667
853,303.01,819,DCA,RSETozIzLjLQdvO1tO9iRU04T,234.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,722,75,22,UA,23.3084615384615385
854,303.01,809,DCA,RSETozIzLjLQdvO1tO9iRU04I,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,713,75,21,UA,23.3084615384615385
855,283.01,752,DCA,RSETozIzLjLQdvO1tO9iRU01C,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,656,75,21,UA,23.5841666666666667
856,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01r,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA,20.2150000000000000
857,283.01,936,DCA,RSETozIzLjLQdvO1tO9iRU028,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,840,75,21,UA,18.8673333333333333
858,283.01,777,DCA,RSETozIzLjLQdvO1tO9iRU01K,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,681,75,21,UA,23.5841666666666667
859,283.01,946,DCA,RSETozIzLjLQdvO1tO9iRU02A,214.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,850,75,21,UA,18.8673333333333333
860,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01n,214.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,775,75,26,UA,20.2150000000000000
861,283.45,740,DCA,RSETozIzLjLQdvO1tO9iRU00K,215.04,68.00,0.41,2016-01-25T11:30,2016-01-25T13:15-05:00,643,75,22,B6,23.6208333333333333
862,283.45,605,DCA,RSETozIzLjLQdvO1tO9iRU00F,215.04,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,509,75,21,B6,28.3450000000000000
863,283.45,670,DCA,RSETozIzLjLQdvO1tO9iRU00H,215.04,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,573,75,22,B6,25.7681818181818182
864,286.01,715,DCA,RSETozIzLjLQdvO1tO9iRU017,217.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,618,75,22,UA,26.0009090909090909
865,286.01,834,DCA,RSETozIzLjLQdvO1tO9iRU01g,217.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,738,75,21,UA,22.0007692307692308
866,286.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01L,217.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,678,75,21,UA,23.8341666666666667
867,302.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01X,233.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:30-05:00,678,75,21,UA,25.1675000000000000
868,302.01,979,DCA,RSETozIzLjLQdvO1tO9iRU02l,233.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,883,75,21,UA,18.8756250000000000
869,321.01,836,DCA,RSETozIzLjLQdvO1tO9iRU025,252.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,740,75,21,UA,24.6930769230769231
870,321.01,776,DCA,RSETozIzLjLQdvO1tO9iRU01k,252.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,680,75,21,UA,26.7508333333333333
871,321.01,717,DCA,RSETozIzLjLQdvO1tO9iRU01S,252.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,620,75,22,UA,29.1827272727272727
872,322.57,734,DCA,RSETozIzLjLQdvO1tO9iRU00P,254.16,68.00,0.41,2016-01-25T12:15,2016-01-25T13:59-05:00,638,75,21,B6,26.8808333333333333
873,323.02,822,DCA,RSETozIzLjLQdvO1tO9iRU00R,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,726,75,21,B6,24.8476923076923077
874,323.02,957,DCA,RSETozIzLjLQdvO1tO9iRU03C,254.61,68.00,0.41,2016-01-25T11:30,2016-01-25T13:15-05:00,860,75,22,B6,21.5346666666666667
875,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03E,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22,B6,20.1887500000000000
876,323.02,887,DCA,RSETozIzLjLQdvO1tO9iRU00S,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,790,75,22,B6,23.0728571428571429
877,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03D,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22,B6,20.1887500000000000
878,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU00U,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21,B6,23.0728571428571429
879,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU02Z,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21,B6,23.0728571428571429
880,326.01,884,DCA,RSETozIzLjLQdvO1tO9iRU02S,257.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26,UA,23.2864285714285714
881,343.01,846,DCA,RSETozIzLjLQdvO1tO9iRU00T,274.60,68.00,0.41,2016-01-25T04:30,2016-01-25T06:06-05:00,750,75,21,B6,24.5007142857142857
882,343.01,776,DCA,RSETozIzLjLQdvO1tO9iRU021,274.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,680,75,21,UA,28.5841666666666667
883,343.01,916,DCA,RSETozIzLjLQdvO1tO9iRU03J,274.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,820,75,21,UA,22.8673333333333333
884,346.01,942,DCA,RSETozIzLjLQdvO1tO9iRU03h,277.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21,UA,23.0673333333333333
885,346.01,891,DCA,RSETozIzLjLQdvO1tO9iRU032,277.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22,UA,24.7150000000000000
886,347.01,851,DCA,RSETozIzLjLQdvO1tO9iRU02b,278.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21,UA,24.7864285714285714
887,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03y,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21,UA,23.1340000000000000
888,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03z,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21,UA,23.1340000000000000
889,347.01,881,DCA,RSETozIzLjLQdvO1tO9iRU02w,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21,UA,24.7864285714285714
890,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02J,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21,UA,26.6930769230769231
891,347.01,896,DCA,RSETozIzLjLQdvO1tO9iRU037,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21,UA,24.7864285714285714
892,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02I,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21,UA,26.6930769230769231
893,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02F,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21,UA,26.7700000000000000
894,348.01,811,DCA,RSETozIzLjLQdvO1tO9iRU05Z,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,715,75,21,UA,26.7700000000000000
895,348.01,871,DCA,RSETozIzLjLQdvO1tO9iRU068,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,775,75,21,UA,24.8578571428571429
896,348.01,915,DCA,RSETozIzLjLQdvO1tO9iRU06R,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,819,75,21,UA,23.2006666666666667
897,348.01,953,DCA,RSETozIzLjLQdvO1tO9iRU06l,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,857,75,21,UA,23.2006666666666667
898,348.01,856,DCA,RSETozIzLjLQdvO1tO9iRU05x,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,759,75,22,UA,24.8578571428571429
899,348.01,894,DCA,RSETozIzLjLQdvO1tO9iRU06K,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,797,75,22,UA,24.8578571428571429
900,348.01,914,DCA,RSETozIzLjLQdvO1tO9iRU06Q,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,817,75,22,UA,23.2006666666666667
901,348.01,870,DCA,RSETozIzLjLQdvO1tO9iRU02m,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,774,75,21,UA,24.8578571428571429
902,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02E,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21,UA,26.7700000000000000
903,353.01,746,DCA,RSETozIzLjLQdvO1tO9iRU01y,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,650,75,21,UA,29.4175000000000000
904,353.01,815,DCA,RSETozIzLjLQdvO1tO9iRU02T,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,719,75,21,UA,27.1546153846153846
905,353.01,794,DCA,RSETozIzLjLQdvO1tO9iRU02D,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,693,75,26,UA,27.1546153846153846
906,353.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03F,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,792,75,21,UA,25.2150000000000000
907,353.01,882,DCA,RSETozIzLjLQdvO1tO9iRU03B,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,786,75,21,UA,25.2150000000000000
908,353.01,918,DCA,RSETozIzLjLQdvO1tO9iRU03Z,284.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,822,75,21,UA,23.5340000000000000
909,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03s,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21,UA,23.5340000000000000
910,353.01,753,DCA,RSETozIzLjLQdvO1tO9iRU022,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,657,75,21,UA,29.4175000000000000
911,353.01,822,DCA,RSETozIzLjLQdvO1tO9iRU02Y,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,726,75,21,UA,27.1546153846153846
912,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04O,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21,UA,22.0631250000000000
913,368.01,652,DCA,RSETozIzLjLQdvO1tO9iRU014,299.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,555,75,22,UA,36.8010000000000000
914,383.01,846,DCA,RSETozIzLjLQdvO1tO9iRU03a,314.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,750,75,21,UA,27.3578571428571429
915,383.01,864,DCA,RSETozIzLjLQdvO1tO9iRU03v,314.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21,UA,27.3578571428571429
916,383.01,858,DCA,RSETozIzLjLQdvO1tO9iRU03t,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA,27.3578571428571429
917,383.01,974,DCA,RSETozIzLjLQdvO1tO9iRU05A,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,878,75,21,UA,23.9381250000000000
918,353.01,987,DCA,RSETozIzLjLQdvO1tO9iRU04Z,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,891,75,21,UA,22.0631250000000000
919,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04P,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21,UA,22.0631250000000000
920,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03U,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA,23.5340000000000000
921,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02p,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA,25.2150000000000000
922,353.01,942,DCA,RSETozIzLjLQdvO1tO9iRU042,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,846,75,21,UA,23.5340000000000000
923,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03r,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21,UA,23.5340000000000000
924,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03d,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,828,75,21,UA,23.5340000000000000
925,353.01,864,DCA,RSETozIzLjLQdvO1tO9iRU02t,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21,UA,25.2150000000000000
926,356.01,824,DCA,RSETozIzLjLQdvO1tO9iRU05p,287.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,728,75,21,UA,27.3853846153846154
927,356.01,733,DCA,RSETozIzLjLQdvO1tO9iRU04z,287.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,636,75,22,UA,29.6675000000000000
928,365.01,946,DCA,RSETozIzLjLQdvO1tO9iRU04G,296.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,850,75,21,UA,24.3340000000000000
929,365.01,781,DCA,RSETozIzLjLQdvO1tO9iRU02M,296.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,685,75,21,UA,28.0776923076923077
930,365.01,841,DCA,RSETozIzLjLQdvO1tO9iRU030,296.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,745,75,21,UA,26.0721428571428571
931,365.01,901,DCA,RSETozIzLjLQdvO1tO9iRU03q,296.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,805,75,21,UA,24.3340000000000000
932,366.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01h,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,710,75,21,UA,28.1546153846153846
933,366.01,731,DCA,RSETozIzLjLQdvO1tO9iRU01H,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,635,75,21,UA,30.5008333333333333
934,370.01,872,DCA,RSETozIzLjLQdvO1tO9iRU03S,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,776,75,21,UA,26.4292857142857143
935,370.01,831,DCA,RSETozIzLjLQdvO1tO9iRU031,301.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21,UA,28.4623076923076923
936,370.01,819,DCA,RSETozIzLjLQdvO1tO9iRU02r,301.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,723,75,21,UA,28.4623076923076923
937,370.01,951,DCA,RSETozIzLjLQdvO1tO9iRU04f,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,855,75,21,UA,24.6673333333333333
938,370.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00h,301.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,605,75,22,UA,33.6372727272727273
939,370.01,771,DCA,RSETozIzLjLQdvO1tO9iRU02P,301.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,675,75,21,UA,30.8341666666666667
940,370.01,796,DCA,RSETozIzLjLQdvO1tO9iRU02d,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,700,75,21,UA,28.4623076923076923
941,370.01,826,DCA,RSETozIzLjLQdvO1tO9iRU02x,301.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,730,75,21,UA,28.4623076923076923
942,370.01,666,DCA,RSETozIzLjLQdvO1tO9iRU01o,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,570,75,21,UA,33.6372727272727273
943,371.01,872,DCA,RSETozIzLjLQdvO1tO9iRU06Y,302.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,775,75,22,UA,26.5007142857142857
944,375.01,875,DCA,RSETozIzLjLQdvO1tO9iRU06c,306.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,779,75,21,UA,26.7864285714285714
945,375.01,863,DCA,RSETozIzLjLQdvO1tO9iRU06b,306.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,767,75,21,UA,26.7864285714285714
946,375.01,815,DCA,RSETozIzLjLQdvO1tO9iRU06C,306.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,719,75,21,UA,28.8469230769230769
947,375.01,755,DCA,RSETozIzLjLQdvO1tO9iRU05h,306.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,659,75,21,UA,31.2508333333333333
948,389.01,630,DCA,RSETozIzLjLQdvO1tO9iRU018,320.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,534,75,21,UA,38.9010000000000000
949,389.01,644,DCA,RSETozIzLjLQdvO1tO9iRU00f,320.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:45-05:00,547,75,22,UA,38.9010000000000000
950,389.01,678,DCA,RSETozIzLjLQdvO1tO9iRU01I,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,582,75,21,UA,35.3645454545454545
951,389.01,723,DCA,RSETozIzLjLQdvO1tO9iRU01T,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,622,75,26,UA,32.4175000000000000
952,390.01,824,DCA,RSETozIzLjLQdvO1tO9iRU06X,321.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,728,75,21,UA,30.0007692307692308
953,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06p,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21,UA,27.8578571428571429
954,390.01,730,DCA,RSETozIzLjLQdvO1tO9iRU044,321.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,633,75,22,UA,32.5008333333333333
955,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06q,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21,UA,27.8578571428571429
956,390.01,764,DCA,RSETozIzLjLQdvO1tO9iRU061,321.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,668,75,21,UA,32.5008333333333333
957,390.01,929,DCA,RSETozIzLjLQdvO1tO9iRU07D,321.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,833,75,21,UA,26.0006666666666667
