id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
1209,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01D,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21
1210,283.01,831,DCA,RSETozIzLjLQdvO1tO9iRU01c,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21
1211,283.01,825,DCA,RSETozIzLjLQdvO1tO9iRU01Y,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,729,75,21
1212,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU02Z,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21
1213,346.01,713,DCA,RSETozIzLjLQdvO1tO9iRU00g,277.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,616,75,22
1214,346.01,897,DCA,RSETozIzLjLQdvO1tO9iRU034,277.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,801,75,21
1215,347.01,896,DCA,RSETozIzLjLQdvO1tO9iRU036,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
1216,347.01,881,DCA,RSETozIzLjLQdvO1tO9iRU02v,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21
1217,353.01,918,DCA,RSETozIzLjLQdvO1tO9iRU03Z,284.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,822,75,21
1218,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03s,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21
1219,353.01,753,DCA,RSETozIzLjLQdvO1tO9iRU022,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,657,75,21
1220,353.01,822,DCA,RSETozIzLjLQdvO1tO9iRU02Y,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,726,75,21
1221,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04O,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21
1222,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03W,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1223,353.01,865,DCA,RSETozIzLjLQdvO1tO9iRU02s,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,768,75,22
1224,353.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02N,284.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,714,75,21
1225,353.01,865,DCA,RSETozIzLjLQdvO1tO9iRU02u,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,768,75,22
1226,353.01,882,DCA,RSETozIzLjLQdvO1tO9iRU03A,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,786,75,21
1227,353.01,869,DCA,RSETozIzLjLQdvO1tO9iRU02z,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,773,75,21
1228,353.01,786,DCA,RSETozIzLjLQdvO1tO9iRU02C,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,690,75,21
1229,353.01,896,DCA,RSETozIzLjLQdvO1tO9iRU03G,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,795,75,26
1230,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03V,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1231,353.01,727,DCA,RSETozIzLjLQdvO1tO9iRU01u,284.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,630,75,22
1232,353.01,820,DCA,RSETozIzLjLQdvO1tO9iRU02W,284.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,723,75,22
1233,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03X,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1234,353.01,813,DCA,RSETozIzLjLQdvO1tO9iRU02Q,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,717,75,21
1235,353.01,804,DCA,RSETozIzLjLQdvO1tO9iRU02H,284.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,708,75,21
1236,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03g,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21
1237,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04N,284.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,888,75,21
1238,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02n,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21
1239,353.01,974,DCA,RSETozIzLjLQdvO1tO9iRU04F,284.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,878,75,21
1240,353.01,809,DCA,RSETozIzLjLQdvO1tO9iRU02L,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,713,75,21
1241,353.01,846,DCA,RSETozIzLjLQdvO1tO9iRU02g,284.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,750,75,21
1242,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03e,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21
1243,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03f,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,828,75,21
1244,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02o,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21
1245,353.01,896,DCA,RSETozIzLjLQdvO1tO9iRU03H,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,795,75,26
1246,353.01,942,DCA,RSETozIzLjLQdvO1tO9iRU041,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,846,75,21
1247,353.01,987,DCA,RSETozIzLjLQdvO1tO9iRU04Z,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,891,75,21
1248,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04P,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21
1249,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03U,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1250,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02p,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21
1251,353.01,942,DCA,RSETozIzLjLQdvO1tO9iRU042,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,846,75,21
1252,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03r,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21
1253,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03d,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,828,75,21
1254,353.01,864,DCA,RSETozIzLjLQdvO1tO9iRU02t,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21
1255,389.01,653,DCA,RSETozIzLjLQdvO1tO9iRU01A,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,552,75,26
1256,389.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01l,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,673,75,26
1257,389.01,769,DCA,RSETozIzLjLQdvO1tO9iRU01m,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,673,75,21
1258,389.01,740,DCA,RSETozIzLjLQdvO1tO9iRU01e,320.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,644,75,21
1259,396.01,973,DCA,RSETozIzLjLQdvO1tO9iRU05T,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,877,75,21
1260,396.01,883,DCA,RSETozIzLjLQdvO1tO9iRU04U,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,787,75,21
1261,396.01,816,DCA,RSETozIzLjLQdvO1tO9iRU03c,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,720,75,21
1262,396.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05I,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,855,75,21
1263,396.01,748,DCA,RSETozIzLjLQdvO1tO9iRU02k,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,652,75,21
1264,396.01,897,DCA,RSETozIzLjLQdvO1tO9iRU04l,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,801,75,21
1265,396.01,825,DCA,RSETozIzLjLQdvO1tO9iRU03m,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,728,75,22
1266,396.01,950,DCA,RSETozIzLjLQdvO1tO9iRU05G,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,854,75,21
1267,396.01,944,DCA,RSETozIzLjLQdvO1tO9iRU05D,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,848,75,21
1268,396.01,1018,DCA,RSETozIzLjLQdvO1tO9iRU05q,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,922,75,21
1269,396.01,764,DCA,RSETozIzLjLQdvO1tO9iRU02y,327.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,668,75,21
1270,396.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05H,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,855,75,21
1271,396.01,876,DCA,RSETozIzLjLQdvO1tO9iRU04K,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,780,75,21
1272,396.01,757,DCA,RSETozIzLjLQdvO1tO9iRU02q,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,660,75,22
1273,396.01,1002,DCA,RSETozIzLjLQdvO1tO9iRU05k,327.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,906,75,21
1274,396.01,837,DCA,RSETozIzLjLQdvO1tO9iRU03x,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,741,75,21
1275,396.01,884,DCA,RSETozIzLjLQdvO1tO9iRU04d,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,788,75,21
1276,396.01,830,DCA,RSETozIzLjLQdvO1tO9iRU03u,327.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,734,75,21
1277,396.01,816,DCA,RSETozIzLjLQdvO1tO9iRU03b,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,720,75,21
1278,396.01,988,DCA,RSETozIzLjLQdvO1tO9iRU05d,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,892,75,21
1279,396.01,928,DCA,RSETozIzLjLQdvO1tO9iRU052,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,832,75,21
1280,396.01,808,DCA,RSETozIzLjLQdvO1tO9iRU03O,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,712,75,21
1281,396.01,853,DCA,RSETozIzLjLQdvO1tO9iRU048,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,757,75,21
1282,396.01,944,DCA,RSETozIzLjLQdvO1tO9iRU05C,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,848,75,21
1283,396.01,988,DCA,RSETozIzLjLQdvO1tO9iRU05c,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,892,75,21
1284,396.01,733,DCA,RSETozIzLjLQdvO1tO9iRU02a,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,637,75,21
1285,396.01,876,DCA,RSETozIzLjLQdvO1tO9iRU04L,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,780,75,21
1286,396.01,891,DCA,RSETozIzLjLQdvO1tO9iRU04h,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22
1287,396.01,777,DCA,RSETozIzLjLQdvO1tO9iRU035,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,681,75,21
1288,396.01,928,DCA,RSETozIzLjLQdvO1tO9iRU051,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,832,75,21
1289,396.01,808,DCA,RSETozIzLjLQdvO1tO9iRU03Q,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,712,75,21
1290,396.01,884,DCA,RSETozIzLjLQdvO1tO9iRU04c,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,788,75,21
1291,396.01,913,DCA,RSETozIzLjLQdvO1tO9iRU04u,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,817,75,21
1292,396.01,996,DCA,RSETozIzLjLQdvO1tO9iRU05j,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,900,75,21
1293,396.01,883,DCA,RSETozIzLjLQdvO1tO9iRU04V,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,787,75,21
1294,396.01,973,DCA,RSETozIzLjLQdvO1tO9iRU05U,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,877,75,21
1295,396.01,883,DCA,RSETozIzLjLQdvO1tO9iRU04W,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,787,75,21
1296,396.01,897,DCA,RSETozIzLjLQdvO1tO9iRU04m,327.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,801,75,21
1297,396.01,808,DCA,RSETozIzLjLQdvO1tO9iRU03P,327.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,712,75,21
1298,396.01,942,DCA,RSETozIzLjLQdvO1tO9iRU058,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21
1299,396.01,950,DCA,RSETozIzLjLQdvO1tO9iRU05F,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,854,75,21
1300,396.01,853,DCA,RSETozIzLjLQdvO1tO9iRU047,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,757,75,21
1301,396.01,913,DCA,RSETozIzLjLQdvO1tO9iRU04w,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,817,75,21
1302,396.01,884,DCA,RSETozIzLjLQdvO1tO9iRU04b,327.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,788,75,21
1303,396.01,808,DCA,RSETozIzLjLQdvO1tO9iRU03R,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,712,75,21
1304,453.01,858,DCA,RSETozIzLjLQdvO1tO9iRU05i,384.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21
1305,453.01,922,DCA,RSETozIzLjLQdvO1tO9iRU06F,384.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,826,75,21
1306,476.01,785,DCA,RSETozIzLjLQdvO1tO9iRU05X,407.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:30-05:00,689,75,21
1307,476.01,961,DCA,RSETozIzLjLQdvO1tO9iRU06s,407.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,865,75,21
1308,476.01,899,DCA,RSETozIzLjLQdvO1tO9iRU06U,407.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,802,75,22
1309,476.01,691,DCA,RSETozIzLjLQdvO1tO9iRU04Q,407.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,594,75,22
1310,476.01,899,DCA,RSETozIzLjLQdvO1tO9iRU06T,407.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,802,75,22
1311,730.01,755,DCA,RSETozIzLjLQdvO1tO9iRU07y,661.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,659,75,21
1312,730.01,735,DCA,RSETozIzLjLQdvO1tO9iRU07u,661.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,638,75,22
1313,730.01,601,DCA,RSETozIzLjLQdvO1tO9iRU00l,661.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,505,75,21
1314,730.01,591,DCA,RSETozIzLjLQdvO1tO9iRU07H,661.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,494,75,22
1315,730.01,639,DCA,RSETozIzLjLQdvO1tO9iRU00i,661.60,68.00,0.41,2016-01-25T15:45,2016-01-25T17:30-05:00,543,75,21
1316,730.01,609,DCA,RSETozIzLjLQdvO1tO9iRU07P,661.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,513,75,21
