id,airport,departuretime,arrivaltime,duration,cost,tripid
295,BWI,2016-01-25T10:56-05:00,2016-01-25T20:07-08:00,731,673.60,2ciqOzND4aTUuEtKvqnX8204M
296,BWI,2016-01-25T14:01-05:00,2016-01-25T23:16-08:00,735,673.60,2ciqOzND4aTUuEtKvqnX8204Q
297,BWI,2016-01-25T06:40-05:00,2016-01-25T15:13-08:00,693,724.60,2ciqOzND4aTUuEtKvqnX8204p
298,BWI,2016-01-25T07:47-05:00,2016-01-25T17:38-08:00,771,726.60,2ciqOzND4aTUuEtKvqnX8204a
299,BWI,2016-01-25T08:12-05:00,2016-01-25T17:38-08:00,746,726.60,2ciqOzND4aTUuEtKvqnX8204Z
300,BWI,2016-01-25T06:40-05:00,2016-01-25T20:57-08:00,1037,733.60,2ciqOzND4aTUuEtKvqnX82053
301,BWI,2016-01-25T07:47-05:00,2016-01-25T17:59-08:00,792,779.60,2ciqOzND4aTUuEtKvqnX8204k
302,BWI,2016-01-25T08:12-05:00,2016-01-25T15:50-08:00,638,826.60,2ciqOzND4aTUuEtKvqnX8204f
303,BWI,2016-01-25T06:40-05:00,2016-01-25T15:50-08:00,730,826.60,2ciqOzND4aTUuEtKvqnX8204n
304,BWI,2016-01-25T08:12-05:00,2016-01-25T15:50-08:00,638,826.60,2ciqOzND4aTUuEtKvqnX8204e
305,BWI,2016-01-25T07:47-05:00,2016-01-25T15:50-08:00,663,826.60,2ciqOzND4aTUuEtKvqnX8204j
306,BWI,2016-01-25T06:40-05:00,2016-01-25T13:10-08:00,570,826.60,2ciqOzND4aTUuEtKvqnX8204b
307,BWI,2016-01-25T08:12-05:00,2016-01-25T16:07-08:00,655,856.60,2ciqOzND4aTUuEtKvqnX8204m
308,BWI,2016-01-25T06:40-05:00,2016-01-25T16:07-08:00,747,856.60,2ciqOzND4aTUuEtKvqnX8204r
309,BWI,2016-01-25T06:40-05:00,2016-01-25T20:07-08:00,987,886.60,2ciqOzND4aTUuEtKvqnX82054
310,BWI,2016-01-25T06:40-05:00,2016-01-25T18:36-08:00,896,886.60,2ciqOzND4aTUuEtKvqnX82051
311,BWI,2016-01-25T06:01-05:00,2016-01-25T14:36-08:00,695,895.60,2ciqOzND4aTUuEtKvqnX82050
312,BWI,2016-01-25T06:40-05:00,2016-01-25T14:36-08:00,656,895.60,2ciqOzND4aTUuEtKvqnX8204z
313,BWI,2016-01-25T14:01-05:00,2016-01-25T21:59-08:00,658,934.60,2ciqOzND4aTUuEtKvqnX82052
314,BWI,2016-01-25T06:40-05:00,2016-01-25T15:30-08:00,710,978.60,2ciqOzND4aTUuEtKvqnX8204y
315,BWI,2016-01-25T08:12-05:00,2016-01-25T20:03-08:00,891,1586.60,2ciqOzND4aTUuEtKvqnX82056
316,BWI,2016-01-25T13:20-05:00,2016-01-25T20:03-08:00,583,1586.60,2ciqOzND4aTUuEtKvqnX82055
317,DCA,2016-01-25T11:20-05:00,2016-01-25T17:25-08:00,545,175.60,RSETozIzLjLQdvO1tO9iRU005
318,DCA,2016-01-25T07:00-05:00,2016-01-25T12:35-08:00,515,175.60,RSETozIzLjLQdvO1tO9iRU002
319,DCA,2016-01-25T09:15-05:00,2016-01-25T12:29-08:00,374,180.10,RSETozIzLjLQdvO1tO9iRU001
327,DCA,2016-01-25T11:20-05:00,2016-01-25T18:45-08:00,625,192.60,RSETozIzLjLQdvO1tO9iRU00I
329,DCA,2016-01-25T17:00-05:00,2016-01-25T22:28-08:00,508,200.60,RSETozIzLjLQdvO1tO9iRU008
330,DCA,2016-01-25T15:29-05:00,2016-01-25T23:08-08:00,639,205.60,RSETozIzLjLQdvO1tO9iRU00J
331,DCA,2016-01-25T14:25-05:00,2016-01-25T23:08-08:00,703,205.60,RSETozIzLjLQdvO1tO9iRU00N
332,DCA,2016-01-25T17:00-05:00,2016-01-25T22:15-08:00,495,209.60,RSETozIzLjLQdvO1tO9iRU00B
333,DCA,2016-01-25T08:45-05:00,2016-01-25T14:44-08:00,539,210.60,RSETozIzLjLQdvO1tO9iRU00j
334,DCA,2016-01-25T09:45-05:00,2016-01-25T14:44-08:00,479,210.60,RSETozIzLjLQdvO1tO9iRU007
349,DCA,2016-01-25T12:45-05:00,2016-01-25T19:10-08:00,565,214.60,RSETozIzLjLQdvO1tO9iRU00y
350,DCA,2016-01-25T07:45-05:00,2016-01-25T15:41-08:00,656,214.60,RSETozIzLjLQdvO1tO9iRU01B
351,DCA,2016-01-25T10:30-05:00,2016-01-25T19:10-08:00,700,214.60,RSETozIzLjLQdvO1tO9iRU01M
352,DCA,2016-01-25T08:39-05:00,2016-01-25T17:00-08:00,681,214.60,RSETozIzLjLQdvO1tO9iRU01J
353,DCA,2016-01-25T07:00-05:00,2016-01-25T17:00-08:00,780,214.60,RSETozIzLjLQdvO1tO9iRU01q
354,DCA,2016-01-25T11:45-05:00,2016-01-25T19:10-08:00,625,214.60,RSETozIzLjLQdvO1tO9iRU016
355,DCA,2016-01-25T12:45-05:00,2016-01-25T20:55-08:00,670,214.60,RSETozIzLjLQdvO1tO9iRU01F
356,DCA,2016-01-25T12:05-05:00,2016-01-25T20:55-08:00,710,214.60,RSETozIzLjLQdvO1tO9iRU01R
357,DCA,2016-01-25T07:57-05:00,2016-01-25T15:41-08:00,644,214.60,RSETozIzLjLQdvO1tO9iRU019
358,DCA,2016-01-25T08:39-05:00,2016-01-25T19:10-08:00,811,214.60,RSETozIzLjLQdvO1tO9iRU01x
359,DCA,2016-01-25T07:00-05:00,2016-01-25T17:00-08:00,780,214.60,RSETozIzLjLQdvO1tO9iRU01p
360,DCA,2016-01-25T09:45-05:00,2016-01-25T19:10-08:00,745,214.60,RSETozIzLjLQdvO1tO9iRU01f
361,DCA,2016-01-25T10:30-05:00,2016-01-25T20:55-08:00,805,214.60,RSETozIzLjLQdvO1tO9iRU01v
362,DCA,2016-01-25T12:05-05:00,2016-01-25T20:55-08:00,710,214.60,RSETozIzLjLQdvO1tO9iRU01Q
363,DCA,2016-01-25T08:45-05:00,2016-01-25T17:00-08:00,675,214.60,RSETozIzLjLQdvO1tO9iRU01G
364,DCA,2016-01-25T07:57-05:00,2016-01-25T17:00-08:00,723,214.60,RSETozIzLjLQdvO1tO9iRU01W
401,DCA,2016-01-25T11:00-05:00,2016-01-25T21:03-08:00,783,232.60,RSETozIzLjLQdvO1tO9iRU024
405,DCA,2016-01-25T12:45-05:00,2016-01-25T23:32-08:00,827,234.60,RSETozIzLjLQdvO1tO9iRU05b
406,DCA,2016-01-25T14:30-05:00,2016-01-25T23:32-08:00,722,234.60,RSETozIzLjLQdvO1tO9iRU04T
391,DCA,2016-01-25T07:00-05:00,2016-01-25T15:41-08:00,701,214.60,RSETozIzLjLQdvO1tO9iRU01N
392,DCA,2016-01-25T07:00-05:00,2016-01-25T15:41-08:00,701,214.60,RSETozIzLjLQdvO1tO9iRU01O
393,DCA,2016-01-25T06:00-05:00,2016-01-25T17:00-08:00,840,214.60,RSETozIzLjLQdvO1tO9iRU027
394,DCA,2016-01-25T13:15-05:00,2016-01-25T20:58-08:00,643,215.04,RSETozIzLjLQdvO1tO9iRU00K
395,DCA,2016-01-25T15:29-05:00,2016-01-25T20:58-08:00,509,215.04,RSETozIzLjLQdvO1tO9iRU00F
396,DCA,2016-01-25T14:25-05:00,2016-01-25T20:58-08:00,573,215.04,RSETozIzLjLQdvO1tO9iRU00H
397,DCA,2016-01-25T13:45-05:00,2016-01-25T21:03-08:00,618,217.60,RSETozIzLjLQdvO1tO9iRU017
398,DCA,2016-01-25T11:45-05:00,2016-01-25T21:03-08:00,738,217.60,RSETozIzLjLQdvO1tO9iRU01g
399,DCA,2016-01-25T12:45-05:00,2016-01-25T21:03-08:00,678,217.60,RSETozIzLjLQdvO1tO9iRU01L
403,DCA,2016-01-25T15:30-05:00,2016-01-25T23:48-08:00,678,233.60,RSETozIzLjLQdvO1tO9iRU01X
404,DCA,2016-01-25T12:05-05:00,2016-01-25T23:48-08:00,883,233.60,RSETozIzLjLQdvO1tO9iRU02l
411,DCA,2016-01-25T11:45-05:00,2016-01-25T21:05-08:00,740,252.60,RSETozIzLjLQdvO1tO9iRU025
412,DCA,2016-01-25T12:45-05:00,2016-01-25T21:05-08:00,680,252.60,RSETozIzLjLQdvO1tO9iRU01k
413,DCA,2016-01-25T13:45-05:00,2016-01-25T21:05-08:00,620,252.60,RSETozIzLjLQdvO1tO9iRU01S
414,DCA,2016-01-25T13:59-05:00,2016-01-25T21:37-08:00,638,254.16,RSETozIzLjLQdvO1tO9iRU00P
415,DCA,2016-01-25T15:29-05:00,2016-01-26T00:35-08:00,726,254.61,RSETozIzLjLQdvO1tO9iRU00R
416,DCA,2016-01-25T13:15-05:00,2016-01-26T00:35-08:00,860,254.61,RSETozIzLjLQdvO1tO9iRU03C
417,DCA,2016-01-25T14:25-05:00,2016-01-26T01:48-08:00,863,254.61,RSETozIzLjLQdvO1tO9iRU03E
418,DCA,2016-01-25T14:25-05:00,2016-01-26T00:35-08:00,790,254.61,RSETozIzLjLQdvO1tO9iRU00S
419,DCA,2016-01-25T14:25-05:00,2016-01-26T01:48-08:00,863,254.61,RSETozIzLjLQdvO1tO9iRU03D
420,DCA,2016-01-25T15:29-05:00,2016-01-26T01:48-08:00,799,254.61,RSETozIzLjLQdvO1tO9iRU00U
422,DCA,2016-01-25T11:00-05:00,2016-01-25T21:03-08:00,783,257.60,RSETozIzLjLQdvO1tO9iRU02S
423,DCA,2016-01-25T06:06-05:00,2016-01-25T15:36-08:00,750,274.60,RSETozIzLjLQdvO1tO9iRU00T
424,DCA,2016-01-25T12:05-05:00,2016-01-25T20:25-08:00,680,274.60,RSETozIzLjLQdvO1tO9iRU021
425,DCA,2016-01-25T09:45-05:00,2016-01-25T20:25-08:00,820,274.60,RSETozIzLjLQdvO1tO9iRU03J
426,DCA,2016-01-25T07:00-05:00,2016-01-25T18:06-08:00,846,277.60,RSETozIzLjLQdvO1tO9iRU03h
427,DCA,2016-01-25T13:45-05:00,2016-01-25T23:59-08:00,794,277.60,RSETozIzLjLQdvO1tO9iRU032
428,DCA,2016-01-25T06:00-05:00,2016-01-25T18:06-08:00,906,277.60,RSETozIzLjLQdvO1tO9iRU04R
429,DCA,2016-01-25T15:45-05:00,2016-01-25T23:59-08:00,674,277.60,RSETozIzLjLQdvO1tO9iRU023
430,DCA,2016-01-25T11:00-05:00,2016-01-25T20:12-08:00,732,277.60,RSETozIzLjLQdvO1tO9iRU02O
431,DCA,2016-01-25T14:45-05:00,2016-01-25T23:59-08:00,734,277.60,RSETozIzLjLQdvO1tO9iRU02R
434,DCA,2016-01-25T07:45-05:00,2016-01-25T17:20-08:00,755,278.60,RSETozIzLjLQdvO1tO9iRU02b
435,DCA,2016-01-25T06:00-05:00,2016-01-25T17:20-08:00,860,278.60,RSETozIzLjLQdvO1tO9iRU03y
436,DCA,2016-01-25T06:00-05:00,2016-01-25T17:20-08:00,860,278.60,RSETozIzLjLQdvO1tO9iRU03z
437,DCA,2016-01-25T06:00-05:00,2016-01-25T16:05-08:00,785,278.60,RSETozIzLjLQdvO1tO9iRU02w
438,DCA,2016-01-25T07:00-05:00,2016-01-25T16:05-08:00,725,278.60,RSETozIzLjLQdvO1tO9iRU02J
439,DCA,2016-01-25T07:00-05:00,2016-01-25T17:20-08:00,800,278.60,RSETozIzLjLQdvO1tO9iRU037
440,DCA,2016-01-25T07:00-05:00,2016-01-25T16:05-08:00,725,278.60,RSETozIzLjLQdvO1tO9iRU02I
441,DCA,2016-01-25T07:45-05:00,2016-01-25T16:05-08:00,680,278.60,RSETozIzLjLQdvO1tO9iRU026
444,DCA,2016-01-25T07:00-05:00,2016-01-25T15:54-08:00,714,279.60,RSETozIzLjLQdvO1tO9iRU02F
445,DCA,2016-01-25T07:00-05:00,2016-01-25T15:55-08:00,715,279.60,RSETozIzLjLQdvO1tO9iRU05Z
446,DCA,2016-01-25T06:00-05:00,2016-01-25T15:55-08:00,775,279.60,RSETozIzLjLQdvO1tO9iRU068
447,DCA,2016-01-25T12:45-05:00,2016-01-25T23:24-08:00,819,279.60,RSETozIzLjLQdvO1tO9iRU06R
448,DCA,2016-01-25T12:45-05:00,2016-01-26T00:02-08:00,857,279.60,RSETozIzLjLQdvO1tO9iRU06l
449,DCA,2016-01-25T13:45-05:00,2016-01-25T23:24-08:00,759,279.60,RSETozIzLjLQdvO1tO9iRU05x
450,DCA,2016-01-25T13:45-05:00,2016-01-26T00:02-08:00,797,279.60,RSETozIzLjLQdvO1tO9iRU06K
451,DCA,2016-01-25T13:45-05:00,2016-01-26T00:22-08:00,817,279.60,RSETozIzLjLQdvO1tO9iRU06Q
452,DCA,2016-01-25T06:00-05:00,2016-01-25T15:54-08:00,774,279.60,RSETozIzLjLQdvO1tO9iRU02m
453,DCA,2016-01-25T07:00-05:00,2016-01-25T15:54-08:00,714,279.60,RSETozIzLjLQdvO1tO9iRU02E
454,DCA,2016-01-25T07:00-05:00,2016-01-25T14:50-08:00,650,284.60,RSETozIzLjLQdvO1tO9iRU01y
455,DCA,2016-01-25T08:39-05:00,2016-01-25T17:38-08:00,719,284.60,RSETozIzLjLQdvO1tO9iRU02T
506,DCA,2016-01-25T15:45-05:00,2016-01-25T22:00-08:00,555,299.60,RSETozIzLjLQdvO1tO9iRU014
456,DCA,2016-01-25T11:00-05:00,2016-01-25T19:33-08:00,693,284.60,RSETozIzLjLQdvO1tO9iRU02D
457,DCA,2016-01-25T08:39-05:00,2016-01-25T18:51-08:00,792,284.60,RSETozIzLjLQdvO1tO9iRU03F
458,DCA,2016-01-25T08:45-05:00,2016-01-25T18:51-08:00,786,284.60,RSETozIzLjLQdvO1tO9iRU03B
497,DCA,2016-01-25T12:05-05:00,2016-01-25T21:13-08:00,728,287.60,RSETozIzLjLQdvO1tO9iRU05p
498,DCA,2016-01-25T13:37-05:00,2016-01-25T21:13-08:00,636,287.60,RSETozIzLjLQdvO1tO9iRU04z
500,DCA,2016-01-25T07:00-05:00,2016-01-25T18:10-08:00,850,296.60,RSETozIzLjLQdvO1tO9iRU04G
501,DCA,2016-01-25T09:45-05:00,2016-01-25T18:10-08:00,685,296.60,RSETozIzLjLQdvO1tO9iRU02M
502,DCA,2016-01-25T08:45-05:00,2016-01-25T18:10-08:00,745,296.60,RSETozIzLjLQdvO1tO9iRU030
503,DCA,2016-01-25T07:45-05:00,2016-01-25T18:10-08:00,805,296.60,RSETozIzLjLQdvO1tO9iRU03q
504,DCA,2016-01-25T08:30-05:00,2016-01-25T17:20-08:00,710,297.60,RSETozIzLjLQdvO1tO9iRU01h
505,DCA,2016-01-25T08:30-05:00,2016-01-25T16:05-08:00,635,297.60,RSETozIzLjLQdvO1tO9iRU01H
509,DCA,2016-01-25T05:45-05:00,2016-01-25T15:41-08:00,776,301.60,RSETozIzLjLQdvO1tO9iRU03S
510,DCA,2016-01-25T07:45-05:00,2016-01-25T17:00-08:00,735,301.60,RSETozIzLjLQdvO1tO9iRU031
511,DCA,2016-01-25T14:45-05:00,2016-01-25T23:48-08:00,723,301.60,RSETozIzLjLQdvO1tO9iRU02r
512,DCA,2016-01-25T05:45-05:00,2016-01-25T17:00-08:00,855,301.60,RSETozIzLjLQdvO1tO9iRU04f
513,DCA,2016-01-25T16:43-05:00,2016-01-25T23:48-08:00,605,301.60,RSETozIzLjLQdvO1tO9iRU00h
514,DCA,2016-01-25T08:45-05:00,2016-01-25T17:00-08:00,675,301.60,RSETozIzLjLQdvO1tO9iRU02P
515,DCA,2016-01-25T10:30-05:00,2016-01-25T19:10-08:00,700,301.60,RSETozIzLjLQdvO1tO9iRU02d
516,DCA,2016-01-25T11:45-05:00,2016-01-25T20:55-08:00,730,301.60,RSETozIzLjLQdvO1tO9iRU02x
517,DCA,2016-01-25T10:30-05:00,2016-01-25T17:00-08:00,570,301.60,RSETozIzLjLQdvO1tO9iRU01o
518,DCA,2016-01-25T08:45-05:00,2016-01-25T19:10-08:00,805,301.60,RSETozIzLjLQdvO1tO9iRU040
519,DCA,2016-01-25T06:50-05:00,2016-01-25T15:41-08:00,711,301.60,RSETozIzLjLQdvO1tO9iRU02h
520,DCA,2016-01-25T09:45-05:00,2016-01-25T19:10-08:00,745,301.60,RSETozIzLjLQdvO1tO9iRU039
521,DCA,2016-01-25T13:37-05:00,2016-01-25T23:48-08:00,791,301.60,RSETozIzLjLQdvO1tO9iRU03p
522,DCA,2016-01-25T06:50-05:00,2016-01-25T17:00-08:00,790,301.60,RSETozIzLjLQdvO1tO9iRU03l
523,DCA,2016-01-25T13:45-05:00,2016-01-25T20:55-08:00,610,301.60,RSETozIzLjLQdvO1tO9iRU01z
524,DCA,2016-01-25T06:50-05:00,2016-01-25T17:00-08:00,790,301.60,RSETozIzLjLQdvO1tO9iRU03k
525,DCA,2016-01-25T07:00-05:00,2016-01-25T17:00-08:00,780,301.60,RSETozIzLjLQdvO1tO9iRU03Y
526,DCA,2016-01-25T12:45-05:00,2016-01-25T20:55-08:00,670,301.60,RSETozIzLjLQdvO1tO9iRU02K
527,DCA,2016-01-25T07:00-05:00,2016-01-25T15:41-08:00,701,301.60,RSETozIzLjLQdvO1tO9iRU02e
528,DCA,2016-01-25T06:50-05:00,2016-01-25T15:41-08:00,711,301.60,RSETozIzLjLQdvO1tO9iRU02i
529,DCA,2016-01-25T13:37-05:00,2016-01-25T23:48-08:00,791,301.60,RSETozIzLjLQdvO1tO9iRU03o
530,DCA,2016-01-25T06:50-05:00,2016-01-25T17:00-08:00,790,301.60,RSETozIzLjLQdvO1tO9iRU03j
531,DCA,2016-01-25T09:45-05:00,2016-01-25T17:00-08:00,615,301.60,RSETozIzLjLQdvO1tO9iRU020
532,DCA,2016-01-25T15:45-05:00,2016-01-25T23:48-08:00,663,301.60,RSETozIzLjLQdvO1tO9iRU02G
533,DCA,2016-01-25T07:45-05:00,2016-01-25T19:10-08:00,865,301.60,RSETozIzLjLQdvO1tO9iRU04q
534,DCA,2016-01-25T13:37-05:00,2016-01-25T23:32-08:00,775,302.60,RSETozIzLjLQdvO1tO9iRU06Y
535,DCA,2016-01-25T07:45-05:00,2016-01-25T17:44-08:00,779,306.60,RSETozIzLjLQdvO1tO9iRU06c
536,DCA,2016-01-25T07:57-05:00,2016-01-25T17:44-08:00,767,306.60,RSETozIzLjLQdvO1tO9iRU06b
537,DCA,2016-01-25T08:45-05:00,2016-01-25T17:44-08:00,719,306.60,RSETozIzLjLQdvO1tO9iRU06C
538,DCA,2016-01-25T09:45-05:00,2016-01-25T17:44-08:00,659,306.60,RSETozIzLjLQdvO1tO9iRU05h
553,DCA,2016-01-25T08:39-05:00,2016-01-25T14:33-08:00,534,320.60,RSETozIzLjLQdvO1tO9iRU018
554,DCA,2016-01-25T16:45-05:00,2016-01-25T22:52-08:00,547,320.60,RSETozIzLjLQdvO1tO9iRU00f
555,DCA,2016-01-25T14:39-05:00,2016-01-25T21:21-08:00,582,320.60,RSETozIzLjLQdvO1tO9iRU01I
556,DCA,2016-01-25T11:00-05:00,2016-01-25T18:22-08:00,622,320.60,RSETozIzLjLQdvO1tO9iRU01T
557,DCA,2016-01-25T07:00-05:00,2016-01-25T14:33-08:00,633,320.60,RSETozIzLjLQdvO1tO9iRU01b
558,DCA,2016-01-25T07:00-05:00,2016-01-25T12:30-08:00,510,320.60,RSETozIzLjLQdvO1tO9iRU00q
559,DCA,2016-01-25T11:00-05:00,2016-01-25T16:23-08:00,503,320.60,RSETozIzLjLQdvO1tO9iRU012
560,DCA,2016-01-25T14:39-05:00,2016-01-25T20:21-08:00,522,320.60,RSETozIzLjLQdvO1tO9iRU015
561,DCA,2016-01-25T15:59-05:00,2016-01-25T20:55-08:00,476,320.60,RSETozIzLjLQdvO1tO9iRU00z
566,DCA,2016-01-25T07:45-05:00,2016-01-25T16:53-08:00,728,321.60,RSETozIzLjLQdvO1tO9iRU06X
567,DCA,2016-01-25T07:00-05:00,2016-01-25T16:53-08:00,773,321.60,RSETozIzLjLQdvO1tO9iRU06p
568,DCA,2016-01-25T15:59-05:00,2016-01-25T23:32-08:00,633,321.60,RSETozIzLjLQdvO1tO9iRU044
569,DCA,2016-01-25T07:00-05:00,2016-01-25T16:53-08:00,773,321.60,RSETozIzLjLQdvO1tO9iRU06q
570,DCA,2016-01-25T08:45-05:00,2016-01-25T16:53-08:00,668,321.60,RSETozIzLjLQdvO1tO9iRU061
571,DCA,2016-01-25T06:00-05:00,2016-01-25T16:53-08:00,833,321.60,RSETozIzLjLQdvO1tO9iRU07D
572,DCA,2016-01-25T13:45-05:00,2016-01-25T22:13-08:00,688,321.60,RSETozIzLjLQdvO1tO9iRU06E
573,DCA,2016-01-25T12:45-05:00,2016-01-25T22:13-08:00,748,321.60,RSETozIzLjLQdvO1tO9iRU06g
574,DCA,2016-01-25T07:00-05:00,2016-01-25T16:53-08:00,773,321.60,RSETozIzLjLQdvO1tO9iRU06o
575,DCA,2016-01-25T11:45-05:00,2016-01-25T22:13-08:00,808,321.60,RSETozIzLjLQdvO1tO9iRU075
576,DCA,2016-01-25T06:00-05:00,2016-01-25T15:33-08:00,753,322.60,RSETozIzLjLQdvO1tO9iRU06k
577,DCA,2016-01-25T14:39-05:00,2016-01-25T23:25-08:00,706,322.60,RSETozIzLjLQdvO1tO9iRU07Y
578,DCA,2016-01-25T06:00-05:00,2016-01-25T15:41-08:00,761,322.60,RSETozIzLjLQdvO1tO9iRU043
579,DCA,2016-01-25T07:00-05:00,2016-01-25T15:33-08:00,693,322.60,RSETozIzLjLQdvO1tO9iRU06J
580,DCA,2016-01-25T09:45-05:00,2016-01-25T19:22-08:00,757,327.60,RSETozIzLjLQdvO1tO9iRU046
581,DCA,2016-01-25T11:45-05:00,2016-01-25T21:45-08:00,780,327.60,RSETozIzLjLQdvO1tO9iRU04M
582,DCA,2016-01-25T08:45-05:00,2016-01-25T18:06-08:00,741,327.60,RSETozIzLjLQdvO1tO9iRU03w
583,DCA,2016-01-25T07:00-05:00,2016-01-25T19:22-08:00,922,327.60,RSETozIzLjLQdvO1tO9iRU05r
584,DCA,2016-01-25T09:45-05:00,2016-01-25T20:37-08:00,832,327.60,RSETozIzLjLQdvO1tO9iRU053
585,DCA,2016-01-25T07:00-05:00,2016-01-25T18:06-08:00,846,327.60,RSETozIzLjLQdvO1tO9iRU057
650,DCA,2016-01-25T11:00-05:00,2016-01-25T21:10-08:00,790,331.60,RSETozIzLjLQdvO1tO9iRU078
586,DCA,2016-01-25T08:45-05:00,2016-01-25T19:22-08:00,817,327.60,RSETozIzLjLQdvO1tO9iRU04v
587,DCA,2016-01-25T13:45-05:00,2016-01-25T22:53-08:00,728,327.60,RSETozIzLjLQdvO1tO9iRU03n
588,DCA,2016-01-25T13:45-05:00,2016-01-25T23:59-08:00,794,327.60,RSETozIzLjLQdvO1tO9iRU04i
634,DCA,2016-01-25T07:00-05:00,2016-01-25T17:20-08:00,800,328.60,RSETozIzLjLQdvO1tO9iRU04o
635,DCA,2016-01-25T07:45-05:00,2016-01-25T17:20-08:00,755,328.60,RSETozIzLjLQdvO1tO9iRU04A
636,DCA,2016-01-25T07:45-05:00,2016-01-25T17:20-08:00,755,328.60,RSETozIzLjLQdvO1tO9iRU049
637,DCA,2016-01-25T07:00-05:00,2016-01-25T16:05-08:00,725,328.60,RSETozIzLjLQdvO1tO9iRU03i
638,DCA,2016-01-25T06:00-05:00,2016-01-25T16:05-08:00,785,328.60,RSETozIzLjLQdvO1tO9iRU04X
639,DCA,2016-01-25T07:45-05:00,2016-01-25T16:05-08:00,680,328.60,RSETozIzLjLQdvO1tO9iRU038
640,DCA,2016-01-25T08:45-05:00,2016-01-25T16:05-08:00,620,328.60,RSETozIzLjLQdvO1tO9iRU02X
641,DCA,2016-01-25T09:45-05:00,2016-01-25T17:20-08:00,635,328.60,RSETozIzLjLQdvO1tO9iRU02c
642,DCA,2016-01-25T08:45-05:00,2016-01-25T17:20-08:00,695,328.60,RSETozIzLjLQdvO1tO9iRU03L
643,DCA,2016-01-25T08:45-05:00,2016-01-25T17:20-08:00,695,328.60,RSETozIzLjLQdvO1tO9iRU03M
644,DCA,2016-01-25T06:00-05:00,2016-01-25T17:20-08:00,860,328.60,RSETozIzLjLQdvO1tO9iRU05O
645,DCA,2016-01-25T07:00-05:00,2016-01-25T17:20-08:00,800,328.60,RSETozIzLjLQdvO1tO9iRU04p
646,DCA,2016-01-25T06:00-05:00,2016-01-25T16:05-08:00,785,328.60,RSETozIzLjLQdvO1tO9iRU04Y
659,DCA,2016-01-25T07:00-05:00,2016-01-25T17:44-08:00,824,346.60,RSETozIzLjLQdvO1tO9iRU07O
670,DCA,2016-01-25T12:05-05:00,2016-01-25T21:03-08:00,718,356.60,RSETozIzLjLQdvO1tO9iRU071
682,DCA,2016-01-25T11:00-05:00,2016-01-25T20:11-08:00,731,360.60,RSETozIzLjLQdvO1tO9iRU04s
683,DCA,2016-01-25T08:39-05:00,2016-01-25T20:11-08:00,872,360.60,RSETozIzLjLQdvO1tO9iRU069
684,DCA,2016-01-25T11:00-05:00,2016-01-25T20:11-08:00,731,360.60,RSETozIzLjLQdvO1tO9iRU04r
685,DCA,2016-01-25T12:05-05:00,2016-01-25T21:13-08:00,728,361.60,RSETozIzLjLQdvO1tO9iRU07B
686,DCA,2016-01-25T11:45-05:00,2016-01-25T22:25-08:00,820,369.60,RSETozIzLjLQdvO1tO9iRU07c
687,DCA,2016-01-25T12:45-05:00,2016-01-25T23:24-08:00,819,369.60,RSETozIzLjLQdvO1tO9iRU07b
688,DCA,2016-01-25T12:45-05:00,2016-01-26T00:02-08:00,857,369.60,RSETozIzLjLQdvO1tO9iRU07l
689,DCA,2016-01-25T12:45-05:00,2016-01-25T22:25-08:00,760,369.60,RSETozIzLjLQdvO1tO9iRU07L
690,DCA,2016-01-25T12:45-05:00,2016-01-25T22:52-08:00,787,370.60,RSETozIzLjLQdvO1tO9iRU05a
691,DCA,2016-01-25T07:00-05:00,2016-01-25T17:12-08:00,792,370.60,RSETozIzLjLQdvO1tO9iRU05f
692,DCA,2016-01-25T11:45-05:00,2016-01-25T21:21-08:00,756,370.60,RSETozIzLjLQdvO1tO9iRU05J
693,DCA,2016-01-25T07:00-05:00,2016-01-25T16:23-08:00,743,370.60,RSETozIzLjLQdvO1tO9iRU059
694,DCA,2016-01-25T10:30-05:00,2016-01-25T20:21-08:00,771,370.60,RSETozIzLjLQdvO1tO9iRU05S
696,DCA,2016-01-25T11:00-05:00,2016-01-25T21:36-08:00,816,375.60,RSETozIzLjLQdvO1tO9iRU07e
697,DCA,2016-01-25T12:05-05:00,2016-01-25T21:36-08:00,751,375.60,RSETozIzLjLQdvO1tO9iRU07N
698,DCA,2016-01-25T07:00-05:00,2016-01-25T18:06-08:00,846,377.60,RSETozIzLjLQdvO1tO9iRU06H
699,DCA,2016-01-25T07:57-05:00,2016-01-25T18:10-08:00,793,377.60,RSETozIzLjLQdvO1tO9iRU05l
700,DCA,2016-01-25T11:00-05:00,2016-01-25T21:45-08:00,825,377.60,RSETozIzLjLQdvO1tO9iRU067
701,DCA,2016-01-25T08:39-05:00,2016-01-25T19:22-08:00,823,377.60,RSETozIzLjLQdvO1tO9iRU063
702,DCA,2016-01-25T11:00-05:00,2016-01-25T19:22-08:00,682,377.60,RSETozIzLjLQdvO1tO9iRU04n
703,DCA,2016-01-25T11:00-05:00,2016-01-25T21:45-08:00,825,377.60,RSETozIzLjLQdvO1tO9iRU066
704,DCA,2016-01-25T14:39-05:00,2016-01-25T23:59-08:00,740,377.60,RSETozIzLjLQdvO1tO9iRU05L
705,DCA,2016-01-25T08:39-05:00,2016-01-25T19:22-08:00,823,377.60,RSETozIzLjLQdvO1tO9iRU064
